XCoord;YCoord;NR;ADRESSE;TIEFE_M;GOK;AUFNDATUM;HERKUNFT;PHI;LAMBDA
1713141,391;5947594,394;4431;Plabutschtunnel Teil I/14B;30;373,399994;01.09.1975;Stadt Graz - Stadtvermessung;47,03381;15,389411
1716049,815;5947664,449;4681;Shopping Center West;4;350,600006;01.11.2005;Stadt Graz - Stadtvermessung;47,034237;15,415538
1714571,497;5947710,06;3266;L.- Hülgerth- G. 19;0;351,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,034519;15,402258
1719496,118;5947783,755;4369;67a/6Ba Murbrücke Südgürtel;20;339,5;26.07.1988;Stadt Graz - Stadtvermessung;47,034969;15,446496
1713549,122;5947716,865;3268;Martinhofstr. 80- nördlich (M);2;356;31.12.1899;Stadt Graz - Stadtvermessung;47,034561;15,393074
1712958,039;5947714,11;4430;Kehlbergstr. 47;40;390,600006;24.09.1975;Stadt Graz - Stadtvermessung;47,034542;15,387764
1720506,408;5947809,905;3429;Casalg. 58 (C64);0,9;338,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,03513;15,455572
1714188,641;5947759,83;3265;StrassgangerStr./ HarterStr.;1;353,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,034821;15,398819
1719621,51;5947833,667;4370;67a/6Bb Murbrücke Südgürtel;20;336,600006;28.07.1988;Stadt Graz - Stadtvermessung;47,035275;15,447623
1720627,33;5947867,098;3428;Casalg.52(C47);0,3;338,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,03548;15,456658
1719632,644;5947885,216;3422;Puntigamerstr. 98 (PB);2,2;339,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,035591;15,447722
1713513,747;5947857,481;3257;Ankerstr. 6- W- Seite- Süd (AB);2;355,5;31.12.1899;Stadt Graz - Stadtvermessung;47,035419;15,392756
1714158,599;5947822,645;3264;StrassgangerStr/ Hermann- Aust- Str. 3 (St);1;353,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,035206;15,398549
1717285,375;5947902,255;4308;KB-G17/97 Bahnübergang Wagner Jauregg Str.südli;25;349,700012;29.01.1998;Stadt Graz - Stadtvermessung;47,035694;15,426637
1721703,749;5947954,093;4104;Messendorferstr. 38a;1,8;344,5;30.03.1995;Stadt Graz - Stadtvermessung;47,036011;15,466328
1720671,857;5947945,469;3427;Casalg.23-S-Eck(C43);0,2;339,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,035957;15,457058
1719875,045;5947949,68;3423;Puntigamerstr.81(P77/1);2,3;338,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,035984;15,449901
1722859,569;5947987,467;3446;Neufeldweg (Kö3);9,1;344,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,036217;15,476711
1719915,95;5947958,959;3424;Puntigamerstr.77/81(P77/2);3;338,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,036041;15,450268
1719955,457;5947962,346;3425;Puntigamerstr.77(P77/3);1,6;338,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,036064;15,450623
1713535,255;5947895,94;3256;Ankerstr. 6- W- Seite (AA);1;355,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,035656;15,392949
1714276,095;5947918,085;3263;HarterStr. 184;1;353,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,035789;15,399604
1717183,695;5947968,653;4307;KB-G16/97 Bahnübergang Wagner Jauregg Str.;25;349,899994;09.02.1998;Stadt Graz - Stadtvermessung;47,036102;15,425724
1717276,504;5947972,674;4712;Wagner Jauregg Strasse;2,5;349,899994;04.12.2005;Stadt Graz - Stadtvermessung;47,036125;15,426558
1718732,153;5947990,987;3388;Puchstr.186a(P186);6,3;337,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,036236;15,439633
1717474,956;5948036,693;3381;Wagner-Jauregg-Str.10;0,4;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,036518;15,42834
1714056,403;5948040,331;3261;Ankerstr./Strassgangerstr.(St397);0,4;355,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,036541;15,397631
1722970,342;5948170,873;3475;Neufeld (Kö5);16;345,5;31.12.1899;Stadt Graz - Stadtvermessung;47,037338;15,477706
1721707,343;5948211,251;3449;Meisenweg 5 (M5);1;344,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,037586;15,46636
1713957,055;5948141,983;3260;Ankerstr. 2- östl. (St/T3);1,5;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,037163;15,396738
1713981,688;5948164,319;3258;Ankerstr./ StrassgangerStr. (St/T1);2,1;355;31.12.1899;Stadt Graz - Stadtvermessung;47,0373;15,396959
1712221,386;5948144,425;4437;Plabutschtunnel II/6B;41,5;481,700012;03.10.1975;Stadt Graz - Stadtvermessung;47,037178;15,381146
1713936,272;5948165,241;3259;Ankerstr. 2- Ostseite (St/T2);1,35;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,037304;15,396551
1719009,205;5948227,777;4480;Lagergasse 345;2,6;339,399994;01.11.2001;Stadt Graz - Stadtvermessung;47,037689;15,442122
1716722,861;5948224,792;4427;LSKH Graz Wagner Jaureggstr.;10;351;14.10.1992;Stadt Graz - Stadtvermessung;47,03767;15,421584
1712371,832;5948178,588;4438;Kehlbergstr.  Plabutschtunnel II/6.1B;100;451,299988;22.10.1975;Stadt Graz - Stadtvermessung;47,037388;15,382498
1716600,983;5948251,279;3353;Wagner- Jauregg- Platz 17- West (WJ9-3);0,3;352,5;31.12.1899;Stadt Graz - Stadtvermessung;47,03783;15,420489
1718025,871;5948273,758;3384;Herrgottwiesg. 233;1,3;340,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,037968;15,433289
1716690,163;5948265,548;3352;Wagner- Jauregg- Platz 17- Ost (WJ9-2);0,4;351,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,037918;15,42129
1717032,821;5948272,497;4422;LSKH Graz Wagner Jaureggstr.;10;350,200012;19.10.1992;Stadt Graz - Stadtvermessung;47,03796;15,424368
1721569,759;5948334,605;3426;Dieselweg23;0,8;344,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,038342;15,465124
1714320,376;5948258,014;3262;HarterStr. 166;1;354,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,037872;15,400002
1722868,714;5948356,353;3445;Neufeld (Kö2);16;346,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,038475;15,476793
1713999,966;5948264,449;4280;Straßgangerstr. 385;2;355,100006;24.07.1999;Stadt Graz - Stadtvermessung;47,03791;15,397123
1713926,131;5948278,253;4515;Straßgangerstraße;1,6;354,700012;30.05.2002;Stadt Graz - Stadtvermessung;47,037998;15,396461
1716764,22;5948320,78;4426;LSKH Graz Wagner Jaureggstr.;15;350,899994;13.10.1992;Stadt Graz - Stadtvermessung;47,038258;15,421955
1716630,881;5948325,094;4423;LSKH Graz Wagner Jaureggstr.;10;350,5;20.10.1992;Stadt Graz - Stadtvermessung;47,038284;15,420757
1722377,563;5948399,417;3447;Neufeldweg 211/213 (Kö4);16,200001;348,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,038738;15,472381
1716660,035;5948337,19;3351;Wagner- Jauregg- Platz 17- Nord (WJ9-1);0,4;352,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,038357;15,42102
1717982,302;5948368,757;3383;Herrgottwiesg./ Hochleitenweg (H228);1,3;340,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,038551;15,432898
1717791,898;5948368,021;3382;Dr.- Th.- Pfeiffer- Str.86 (T86);0,3;340,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,038548;15,431188
1713212,113;5948337,213;4091;Ankerstr. 6- N- Seite (III/1B);300;356,299988;28.07.1978;Stadt Graz - Stadtvermessung;47,038357;15,390046
1716855,8;5948380,624;4425;LSKH Graz Wagnerjaureggstr.;10;350,5;15.10.1992;Stadt Graz - Stadtvermessung;47,038624;15,422778
1718728,854;5948408,221;4528;Puchstraße 149;2,6;339;14.09.2002;Stadt Graz - Stadtvermessung;47,038792;15,439604
1717142,641;5948401,608;3377;Alte-Poststr.408-südwestl.(AP408-3);1,2;350,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,03875;15,425355
1722870,261;5948482,73;3448;Neufeld (Kö6);7;348,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,039249;15,476807
1716938,714;5948430,081;4424;LSKH Graz Wagnerjaureggstr.;10;350,799988;16.10.1992;Stadt Graz - Stadtvermessung;47,038925;15,423523
1722957,813;5948513,08;3476;Neufeld (Kö7);16,200001;348,5;31.12.1899;Stadt Graz - Stadtvermessung;47,039433;15,477593
1714385,782;5948423,359;4695;Harterstrasse / nahe Nr.167;1,8;354,399994;02.11.2005;Stadt Graz - Stadtvermessung;47,038883;15,40059
1717103,762;5948470,211;3378;Alte-Poststr.408-westl.(AP408-4);0,9;350,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,039173;15,425006
1717211,984;5948484,698;3376;Alte-Poststr.408-S-Seite(AP408-2);0,4;350,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,039261;15,425978
1717138,621;5948495,597;3375;Alte-Poststr.408-westl.(AP408-1);1;350,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,039326;15,425319
1715603,62;5948492,238;3354;Kärtnerstr. 220 (K299/13-1);11,1;352,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,039307;15,41153
1716792,82;5948506,247;4429;LSKH Graz Wagner Jaureggstr.;10;350,799988;31.10.1992;Stadt Graz - Stadtvermessung;47,039391;15,422213
1716895,303;5948510,385;4428;LSKH Graz Wagner Jaureggstr.;10;351,899994;21.10.1992;Stadt Graz - Stadtvermessung;47,039417;15,423133
1717653,935;5948519,228;3380;Triesterstr.238;2;346,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,039471;15,429948
1714736,533;5948489,268;3275;Westbahnstr. 11 (G/W);0,2;353,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,039288;15,40374
1720717,673;5948563,081;3437;Puntigamer-Str.9;0,7;340,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,039742;15,45747
1715735,168;5948515,836;3355;Kärntnerstr. 225- S- Seite (K225);2,5;352,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,039452;15,412711
1717957,613;5948605,031;4531;Jarlweg;2;341,200012;15.09.2002;Stadt Graz - Stadtvermessung;47,039997;15,432675
1718839,227;5948619,602;3385;Puchstr.145-nordöstl.(L320-1);5;339,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,040085;15,440596
1714653,35;5948586,718;4035;Glesingerstr. 45 (G/W);0,2;353,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,039886;15,402993
1714708,845;5948600,606;4034;Am Jägergrund 41 (AJ46-48);0,6;353,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,03997;15,403492
1716415,045;5948620,83;3349;Wagner- Jauregg- Str. 16- SO- Eck (WJ14-1);7,3;352,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,040092;15,418818
1714735,172;5948603,859;4482;Am Jägergrund 49;1,5;353,899994;15.12.2001;Stadt Graz - Stadtvermessung;47,039989;15,403728
1714645,783;5948607,199;4036;Am Jägergrund 44 (AJ44);0,5;353,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,040009;15,402925
1718900,32;5948657,036;3386;Puchstr. 145-nordöstl. (L320-2);5,2;339,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,040314;15,441144
1717869,232;5948648,088;4596;Josef Lannerstrasse;17,5;340,899994;13.09.2003;Stadt Graz - Stadtvermessung;47,04026;15,431882
1723873,902;5949401,808;3233;St.Peter-Hauptstr. 208-Westseite (StPH208);1,5;360,5;31.12.1899;Stadt Graz - Stadtvermessung;47,044876;15,485823
1717271,031;5949330,284;2811;Zentralfriedhof(Z18);2;347,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,044437;15,426508
1713826,12;5949290,912;4540;Straßgangerstraße 293;3;355,899994;15.11.2002;Stadt Graz - Stadtvermessung;47,044197;15,395562
1719837,105;5949364,227;3011;Eduard-Keil-G. 27;1,55;341,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,044643;15,449559
1717477,466;5949340,035;2815;Zentralfriedhof(Z22);0,75;346,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,044495;15,428363
1717103,82;5949348,906;2800;Zentralfriedhof(Z7);0,3;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,044552;15,425006
1717297,14;5949352,63;2814;Zentralfriedhof (Z21);0,75;347,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,044575;15,426743
1712573,344;5949316,865;2320;Krottendorferstr. 116a- Ostseite- Nord (K/AG3);2,6;378,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,044353;15,384308
1717987,565;5949388,569;4182;Herrgottwiesgasse 166 N Ecke;1,6;342,700012;19.07.1997;Stadt Graz - Stadtvermessung;47,044792;15,432945
1719899,557;5949411,96;3012;Eduard-Keil-G. 23;1,4;341,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,044937;15,450121
1719877,503;5949419,056;3138;Eduard-Keil-G. 28;3;341,5;31.12.1899;Stadt Graz - Stadtvermessung;47,044979;15,449923
1721779,373;5952157,927;3078;Plüddemanng./Hans-Brandstätterg.-Mitte (67a-F;5,3;364,5;31.12.1899;Stadt Graz - Stadtvermessung;47,061745;15,467008
1713684,44;5952065,435;2255;Absengerstr. 82- Nordseite (H/B/2);1,2;362;31.12.1899;Stadt Graz - Stadtvermessung;47,061176;15,394289
1715887,973;5952093,23;4472;Alte Poststraße (N' 225);2,8;359,799988;17.11.2001;Stadt Graz - Stadtvermessung;47,061348;15,414083
1720075,358;5952141,715;3013;Münzgrabenstr.64;0,7;351,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,061646;15,4517
1719240,17;5952136,615;2879;C.-v.-Hötzendorf-Str. 29;2,5;348,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,061611;15,444198
1719951,106;5949438,995;4188;Eduard-Keil-G. 19;2,4;341,600006;13.09.1997;Stadt Graz - Stadtvermessung;47,045101;15,450583
1718873,951;5949428,173;2826;Sturzg.-Städt.Wirtschaftshof-Südost(3);1,5;342,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,045036;15,440907
1716993,252;5949409,331;2803;Zentralfriedhof(Z10);2,3;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,044922;15,424013
1717040,088;5949412,818;2802;Zentralfriedhof(Z9);0,2;348,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,044941;15,424434
1718775,615;5949444,678;4684;Heidentrattenweg / Lockwiesenweg;2,8;342,100006;30.10.2005;Stadt Graz - Stadtvermessung;47,045135;15,440024
1715488,797;5949410,718;2274;Sandgrubenweg 35;0,5;354,5;31.12.1899;Stadt Graz - Stadtvermessung;47,04493;15,410498
1719961,942;5949465,569;4479;Eduard Keilgasse/Kollwitzgas;2,7;341,600006;01.11.2001;Stadt Graz - Stadtvermessung;47,045265;15,450681
1715797,759;5949421,725;2716;Robert- Fuchsstr. 37- gegenüber (K/RF);0,2;354,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,044998;15,413274
1721373,81;5949491,762;3075;Petrifelderstr. 94-Ostseite (P96);0,3;348,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,045425;15,463364
1721413,357;5949492,204;3073;Neufeldweg/Petrifelderstr.(N/P);0,5;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,045429;15,463719
1718423,835;5949462,673;4530;Puchstraße 80;3;342,200012;14.09.2002;Stadt Graz - Stadtvermessung;47,045246;15,436864
1715712,548;5949442,759;2717;Knablg. 7/ Heimweg (K7);0,2;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,045124;15,412508
1717153,737;5949465,577;2798;Zentralfriedhof(Z5);0,5;347,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,045265;15,425454
1722390,216;5949526,583;4281;Theodor Stormstr. 65;1,4;351,100006;06.06.1999;Stadt Graz - Stadtvermessung;47,045639;15,472494
1716251,262;5949474,1;2715;Kapellenstr. 91- nördl.;1,4;354,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,045319;15,417347
1717679,208;5949502,553;3137;Lauzilg.30-gegenüber(L31);4;346,5;31.12.1899;Stadt Graz - Stadtvermessung;47,04549;15,430175
1721442,031;5949548,365;3074;Petrifelderstr. 90-Ostseite (Pet);0,65;348,5;31.12.1899;Stadt Graz - Stadtvermessung;47,045773;15,463977
1718795,166;5949528,663;2825;Sturzg.-Städt.Wirtschaftshof-Nord(2);1,25;341,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,04565;15,4402
1719773,497;5949548,659;3010;Kasernstr.93;1,6;341,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,045773;15,448988
1717609,977;5949535,547;2816;Triesterstr.162-Südostecke(BI);1;346,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,045692;15,429553
1717643,631;5949538,877;2817;Triesterstr./Lauzilg.(BII);4,4;346,5;31.12.1899;Stadt Graz - Stadtvermessung;47,045715;15,429855
1722468,226;5949612,677;4040;Theodor-Storm-Str. 59 (T59);0,7;351,5;31.12.1899;Stadt Graz - Stadtvermessung;47,046165;15,473195
1717968,544;5949564,687;4183;Lauzilgasse / Herrgottwiesgasse SW Ecke ( Lauzi;2,4;344,100006;19.07.1997;Stadt Graz - Stadtvermessung;47,045872;15,432774
1716554,976;5949558,493;4644;Am Wagrein;3,2;353,399994;13.11.2004;Stadt Graz - Stadtvermessung;47,045834;15,420075
1718239,399;5949578,105;4514;Puchstraße/Laubgasse;2;342,299988;03.09.2002;Stadt Graz - Stadtvermessung;47,045952;15,435207
1717944,923;5949580,578;2818;Lauzilg./Herrgottwiesg. (L);2;344,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,045967;15,432562
1717470,337;5949576,539;2794;Zentalfriedhof(Z1);1,3;347,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,045944;15,428299
1720158,024;5949614,741;4541;Raiffeisenstraße 199;1,9;342,100006;14.11.2002;Stadt Graz - Stadtvermessung;47,046177;15,452442
1718789,933;5949602,078;2823;Sturzg.3/5-Süd(St-II);1,02;342,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,046101;15,440153
1717163,972;5949593,542;2797;Zentralfriedhof (Z4);2,5;347,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,046047;15,425547
1718782,425;5949618,156;2822;Sturzg.3/5-Nord(St-I);1,14;342,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,0462;15,440085
1721259,277;5949647,716;3072;Neufeldweg132-westl.;1,2;348;31.12.1899;Stadt Graz - Stadtvermessung;47,046379;15,462336
1717207,778;5949605,809;2796;Zentralfriedhof (Z3);1,5;347,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,046124;15,42594
1719369,715;5949630,759;3009;Dr.-Plochl-Str. 7-Südwestecke (Fi);1,2;341,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,046276;15,445361
1718027,972;5949619,746;2819;Herrgottwiesg.125-Südwestecke(H125/1);3,2;343,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,046207;15,433308
1720135,722;5949643,878;4590;Raiffeisenstrasse 114;2,6;342;13.09.2003;Stadt Graz - Stadtvermessung;47,046356;15,452242
1715233,08;5949604,592;2273;Klusemannstr. 25;4;355,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,046116;15,408201
1719356,183;5949661,464;3008;Dr.-Plochl-Str. 7-Nordwestecke (Fi);1,2;341,5;31.12.1899;Stadt Graz - Stadtvermessung;47,046463;15,445239
1717274,746;5949641,858;2795;Zentralfriedhof(Z2);2;348;31.12.1899;Stadt Graz - Stadtvermessung;47,046345;15,426541
1721648,264;5949709,375;3132;Petrifelderstr. 71 (P71);0,2;350,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,046757;15,46583
1718097,604;5949679,332;2821;Herrgottwiesg. 125-innen (H125/3);1,4;343,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,046574;15,433933
1715154,79;5949659,502;4571;Harter Strasse;1,7;355,600006;08.11.2003;Stadt Graz - Stadtvermessung;47,046452;15,407497
1718025,511;5949706,419;2820;Herrgottwiesg. 125-Nordseite (H125/2);2,6;343,5;31.12.1899;Stadt Graz - Stadtvermessung;47,046738;15,433286
1715284,873;5949684,561;2272;Harterstr. 99- südöstlich (HaIII);21,9;355,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,046604;15,408667
1714061,424;5949703,732;2299;Grottenhofstr. 52 (GrIV);19,26;357;31.12.1899;Stadt Graz - Stadtvermessung;47,046722;15,397676
1721674,954;5949812,539;3131;Petrifelderstr. 67 (P67);0,9;351,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,04739;15,466069
1713734,245;5949745,345;2301;Strassgangerstr./ Grottenhofstr. 90/92 (St/GrII;0,1;357,5;31.12.1899;Stadt Graz - Stadtvermessung;47,046978;15,394736
1713739,804;5949770,395;2300;Strassgangerstr./ Grottenhofstr. 92 (St);0,5;357,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,047131;15,394787
1720234,492;5949849,261;2895;C.-v-Hötzendorf-Str.170-nördl.(C170);2,3;343,5;31.12.1899;Stadt Graz - Stadtvermessung;47,047615;15,45313
1718687,287;5946917,997;3409;Gmeinstr. 16;0,4;337,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,029667;15,439231
1717806,042;5946923,985;4314;KB-G23/97 Bahnüberführung Schwarzer Weg südösts;22;346,5;03.02.1998;Stadt Graz - Stadtvermessung;47,029705;15,431314
1712915,98;5946904,113;3285;V.-Sabatky-Weg/Weblinger-Str. (VS/W);1,2;385,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,029583;15,387386
1720463,349;5953816,101;3742;Zwergg. 9;1,45;363,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,071888;15,455185
1713784,512;5953741,036;2206;Weissenkircherstr.49-strassenseitig(W/H);1,2;366,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,07143;15,395188
1716460,052;5953772,902;1161;Bahnhofsgürtel89(A72);1,7;362,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,071625;15,419223
1716775,981;5953778,08;1136;Metahofg.21(M13-21);1,4;360,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,071655;15,422061
1720928,263;5953827,22;3877;Jenseng. 5 (V5);2,8;366,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,071957;15,459362
1720986,429;5953829,344;3879;Jenseng. 10 (G10);2,8;367,5;31.12.1899;Stadt Graz - Stadtvermessung;47,071972;15,459884
1720821,837;5953828,964;3874;Engelgasse 52/54 (E2);2,5;363,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,071968;15,458405
1718261,252;5953802,711;4553;K&Ö;23,299999;349,700012;25.10.2001;Stadt Graz - Stadtvermessung;47,071808;15,435404
1720263,619;5953825,604;3750;Schumanng. 12;1,3;364,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,071949;15,453391
1713757,976;5953753,948;2205;Weissenkircherstr./Herbersteinstr.(W/H);1,2;366,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,07151;15,39495
1720573,362;5953833,515;3727;Merang. 53;2,8;362,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,071995;15,456174
1717714,861;5953803,735;1291;St-Georgeng.10-Mitte(2);1,3;350,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,071812;15,430495
1720143,801;5953833,069;3653;Garteng. 1;3,1;363,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,071991;15,452314
1717607,239;5953806,895;1285;Orpheumg. 11-Westecke (13);1,5;350,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,071835;15,429528
